program_id,rule,occurrence,code,compliance,findings,program_name,nc_link
000000400610,5101:2-12-10 Health Training Requirements,1,"1. First Aid  child care staff members scheduled during the hours of 6 am and 6 pm had expired training 2. First Aid  child care staff members scheduled during the hours of [  ] and [  ] did not have verification of completion of First Aid 3. First Aid  trained child care staff member was not present in each building used by the program.4. CPR  child care staff members scheduled during the hours of 6 am and 6 pm had expired training 5. CPR  child care staff scheduled during the hours of [  ] and [  ] had did not have verification of completion of CPR 6. CPR  trained child care staff member was not present in each building used by children7. CPR  training taken by staff was not appropriate for all ages and developmental levels of the children in care8. CPR - audiovisual or electronic media training taken by staff did not include an in-person component of the training  9. Communicable Disease  child care staff members scheduled during the hours of 6 am and 8 am had expired training 10. Communicable Disease  child care staff scheduled during the hours of [  ] and [  ] had not taken Communicable Disease training 11. Communicable Disease  trained child care staff member was not present in each building used by the program 12. Child Abuse  child care staff members scheduled during the hours of [  ] and [  ] had expired training 13. Child Abuse  child care staff scheduled during the hours of [  ] and [  ] had not taken Child Abuse training 14. Child Abuse  trained child care staff was not in each building used by the program Refer to the Employee Record Chart for specific details.  Submit the programs corrective action plan, which includes verification of complete coverage for any training listed, to the Department to verify compliance with the requirements of this rule.",,"['1', '4', '9']","A&B CHILD CARE AND LEARNING CENTER, LLC",https://childcaresearch.ohio.gov//inspections/400610/2024-12-02/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=2&pi=
000000400610,5101:2-12-10 Health Training Requirements,0,1.  Child abuse and neglect recognition and prevention training was not completed within sixty days of hire.2.  First aid training was not completed within ninety days of hire.3.  Cardiopulmonary resuscitation (CPR) training was not completed within ninety days of hire.4.  The child abuse and neglect recognition and prevention training was expired.5.  The first aid training was expired.6.  The CPR training was expired.Refer to the Employee Record Chart for the name(s) of the child care staff member(s) who must complete the required health and safety training(s).  Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.,,"['1', '6']","A&B CHILD CARE AND LEARNING CENTER, LLC",https://childcaresearch.ohio.gov//inspections/400610/2024-12-02/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=2&pi=
000000400610,5101:2-12-10 Professional Development Requirements,0,1. The child care staff member(s) had not completed at least six hours of professional development.2. Documentation did not demonstrate the person who provided the training met the trainer qualifications as stated in the rule.  3. Training topic did not meet the requirements listed in appendix A of this rule.  4. Documentation of training did not meet the requirements of this rule.5. The substitute(s) had been used more than ninety days annually between July first and June thirtieth and had not completed at least six hours of professional development  6. Other [  ].Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.,,['1'],"A&B CHILD CARE AND LEARNING CENTER, LLC",https://childcaresearch.ohio.gov//inspections/400610/2024-12-02/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=2&pi=
000000400610,5101:2-12-08 Orientation Training & Whistle Blower Protection,0,"1. The training was not completed within 30 days of starting employment at the program as a child care staff member.2. Documentation of completing the training after December 31, 2016 was not on file.3. Completion of the training was not verified in the OPR.4. A child care staff member had sole responsibility of children and had not completed the online orientation.Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.",,['1'],"A&B CHILD CARE AND LEARNING CENTER, LLC",https://childcaresearch.ohio.gov//inspections/400610/2024-12-02/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=2&pi=
000000400610,5101:2-12-07 Administrator Responsibilities / Requirements,0,"1. At least one administrator, employee or child care staff member (including substitutes) had not created a profile.2. At least one administrator, employee or child care staff member had not created an employment record for the program on or before their first day of employment. 3. At least one administrator, employee or child care staff member had not updated changes to positions or roles within five calendar days of the change.4. The administrator had not assigned at least one employee or child care staff member to the program's organization dashboard. 5. At least one individual's schedule was not current.6. At least one individual's position or role did not include an applicable group assignment.7. At least one individual's employment had not been end dated.8.  Other: [  ]Submit the program's corrective action plan to the Department to verify compliance with the requirements of this rule.",,['5'],"A&B CHILD CARE AND LEARNING CENTER, LLC",https://childcaresearch.ohio.gov//inspections/400610/2024-12-02/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=2&pi=
000000400610,5101:2-12-07 Administrator Qualifications,0,"During the inspection, it was determined that the administrator had not completed the required rules review course provided by this Department for program administrators within the time period defined in this rule. Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance. A written response for this rule noncompliance is not required at this time.",,['-1'],"A&B CHILD CARE AND LEARNING CENTER, LLC",https://childcaresearch.ohio.gov//inspections/400610/2024-12-02/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=2&pi=
000000207853,5101:2-12-18 Attendance Records,0,"1. No attendance record was being maintained.2. The attendance record was not being consistently completed.3.The record did not include the name of at least one child.4.  The record did not include the birth date of at least one child.5.The record did not include the assigned group.6.The record did not include the childs weekly schedule.7.The record did not include the time (hours and minutes) of each childs arrival and departure to the program, including transportation by the program.8. The original attendance record was not kept at the program for a period of one year.Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.",,['7'],A&HT WYOMING PRESCHOOL,https://childcaresearch.ohio.gov//inspections/207853/2024-10-17/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=2&pi=
000000207853,5101:2-12-16 Written Disaster Plan,0,"1. The written disaster plan had not been completed2. The plan was not provided to all child care staff and employees3. The plan was not used to respond to an emergency or disaster situation4. Weather emergencies and natural disasters which include severe thunderstorms, tornadoes, flash flooding, major snowfall, blizzards, ice storms or earthquakes5. Emergency outdoor and indoor lockdown or evacuation due to threats of violence which includes active shooter, bioterrorism or terrorism6. Emergency or disaster evacuations due to hazardous materials and spills, gas leaks or bomb threats.7. Outbreaks, epidemics or other infectious disease emergencies8. Loss of power, water, or heat9. Other threatening situations that may pose a health or safety hazard to the children in the programDetails:10. Shelter in place or evacuation, how the program will care for and account for the children until they can be reunited with the parent11. A designated safe site where staff and children can safely remain when evacuated.12. Assisting infants, toddlers and children with special needs and/or health conditions13. Emergency contact information for parents and the program14. Procedures for notifying and communicating with parents regarding the location of the children if evacuated15. Procedures for communicating with parents during loss of communications, no phone or internet service available16. The location of supplies and procedures for gathering necessary supplies for staff and children if required to shelter in place17. What to do if a disaster occurs during the transport of children or when on a field trip or routine trip18. Making the plan available to all child care staff members and employees19. Training of staff or reassignment of staff duties as appropriate20. Updating the plan on a yearly basis21. Contact with local emergency management officialsMake the necessary revisions to the disaster plan.  Submit the programs corrective action plan, which includes the revised information, to the Department to verify compliance with the requirements of this rule.",,"['12', '20']",A&HT WYOMING PRESCHOOL,https://childcaresearch.ohio.gov//inspections/207853/2024-10-17/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=2&pi=
000000207853,5101:2-12-12 Safe Environment,0,"1. Bleach. Clorox Bleach Wipes.2. Cleaning agent. Family Guard Disinfectant Spray3. Fish tank chemicals. 4. Gasoline. 5. Pesticide. 6. Poison, including insect/rodent poison. 7. Flammable substance. 8. Windshield washer fluid. 9. Aerosol cans. Lysol Spray.10. A lawn mower. 11. A weed trimmer. 12. Hedge trimmers. 13. A snow blower. 14. Other potentially hazardous substance, equipment or machinery: [  ].Provide staff training.  Submit the programs corrective action plan, which includes a statement that the potentially hazardous substance or item is no longer accessible to children and/or children will not be outside when machinery is in use and a statement that training was provided, to the Department to verify compliance with the requirements of this rule.",,"['1', '2', '9']",A&HT WYOMING PRESCHOOL,https://childcaresearch.ohio.gov//inspections/207853/2024-10-17/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=2&pi=
000000207853,5101:2-12-07 Administrator Qualifications,0,"During the inspection, it was determined that the administrator had not completed the required rules review course provided by this Department for program administrators within the time period defined in this rule. Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance. A written response for this rule noncompliance is not required at this time.",,['-1'],A&HT WYOMING PRESCHOOL,https://childcaresearch.ohio.gov//inspections/207853/2024-10-17/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=2&pi=
002170014790,5101:2-12-15 Child Medical and Enrollment Records,1,"1. No enrollment form was completed for at least one child     2. The current JFS 01234 was not completed for at least one child     3. Complete child information     4. Complete parent information     5. Complete emergency contact information     6. Complete physician information      7. Information regarding the parent list     8. Health information     9. Additional information for all boxes checked yes     10. Emergency transportation information     11. Parent/guardians signature      12. Diapering Statement      13. Acknowledgement of Policies and Procedures      14. Enrollment form for at least one child was not updated by either the parent or the administrator      15. Enrollment form for at least one child was not signed by the administrator      16. Other [  ] Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance.  A written response for this rule noncompliance is not required at this time.",,['14'],A'MAEZIN LEARNING CENTER,https://childcaresearch.ohio.gov//inspections/2170014790/2024-02-26/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=9&pi=
002170014790,5101:2-12-16 Emergency Drills,0,1. Monthly fire drills.2. Monthly weather emergency drills (March through September).3. Emergency/lockdown drills in each quarter of the calendar year.Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.,,"['2', '3']",A'MAEZIN LEARNING CENTER,https://childcaresearch.ohio.gov//inspections/2170014790/2024-02-26/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=9&pi=
